Trade Date,M:07 Y:20
2019-10-21,
2019-10-22,
2019-10-23,
2019-10-24,
2019-10-25,18.93
2019-10-28,
2019-10-29,18.9
2019-10-30,18.85
2019-10-31,18.9
2019-11-01,18.62
2019-11-04,18.53
2019-11-05,18.65
2019-11-06,18.9
2019-11-07,18.85
2019-11-08,
2019-11-11,18.75
2019-11-12,18.79
2019-11-13,18.7
2019-11-14,18.73
2019-11-15,18.5
2019-11-18,18.45
2019-11-19,18.56
2019-11-20,18.8
2019-11-21,19.0
2019-11-22,18.86
2019-11-25,18.6
2019-11-26,18.55
2019-11-27,18.54
2019-11-29,18.65
2019-12-02,19.05
2019-12-03,19.35
2019-12-04,19.1
2019-12-05,18.95
2019-12-06,18.79
2019-12-09,19.02
2019-12-10,18.95
2019-12-11,18.75
2019-12-12,18.45
2019-12-13,18.14
2019-12-16,17.95
2019-12-17,18.14
2019-12-18,18.12
2019-12-19,17.99
2019-12-20,18.0
2019-12-23,17.99
2019-12-24,18.05
2019-12-26,17.97
2019-12-27,18.2
2019-12-30,18.46
2019-12-31,18.1
2020-01-02,17.68
2020-01-03,18.0
2020-01-06,17.97
2020-01-07,17.92
2020-01-08,17.66
2020-01-09,17.42
2020-01-10,17.38
2020-01-13,17.24
2020-01-14,17.24
2020-01-15,17.13
2020-01-16,16.92
2020-01-17,17.01
2020-01-21,17.0
2020-01-22,17.18
2020-01-23,17.12
2020-01-24,17.35
2020-01-27,17.8
2020-01-28,17.45
2020-01-29,17.58
2020-01-30,17.28
2020-01-31,17.97
2020-02-03,17.75
2020-02-04,17.12
2020-02-05,17.05
2020-02-06,17.0
2020-02-07,17.22
2020-02-10,17.07
2020-02-11,17.12
2020-02-12,16.92
2020-02-13,17.06
2020-02-14,16.95
2020-02-18,17.24
2020-02-19,17.11
2020-02-20,17.38
2020-02-21,17.48
2020-02-24,18.3
2020-02-25,19.02
2020-02-26,19.22
2020-02-27,20.39
2020-02-28,19.75
2020-03-02,19.88
2020-03-03,20.72
2020-03-04,20.65
2020-03-05,22.25
2020-03-06,23.95
2020-03-09,27.05
2020-03-10,25.8
2020-03-11,27.95
2020-03-12,31.0
2020-03-13,28.95
2020-03-16,34.45
2020-03-17,36.51
2020-03-18,44.25
2020-03-19,44.36
2020-03-20,42.65
2020-03-23,34.25
2020-03-24,30.37
2020-03-25,35.04
2020-03-26,32.35
2020-03-27,35.35
2020-03-30,34.3
2020-03-31,33.95
2020-04-01,36.31
2020-04-02,35.75
2020-04-03,35.2
2020-04-06,33.65
2020-04-07,34.05
2020-04-08,33.57
2020-04-09,32.43
2020-04-13,32.17
2020-04-14,31.0
2020-04-15,33.12
2020-04-16,32.43
2020-04-17,32.12
2020-04-20,34.4
2020-04-21,36.35
2020-04-22,35.45
2020-04-23,35.68
2020-04-24,34.19
2020-04-27,32.6
2020-04-28,32.9
2020-04-29,30.97
2020-04-30,32.3
2020-05-01,34.29
2020-05-04,33.82
2020-05-05,32.9
2020-05-06,33.55
2020-05-07,32.15
2020-05-08,30.55
2020-05-11,29.55
2020-05-12,32.55
2020-05-13,33.44
2020-05-14,32.75
2020-05-15,32.6
2020-05-18,30.47
2020-05-19,31.65
2020-05-20,30.35
2020-05-21,31.48
2020-05-22,30.94
2020-05-26,30.46
2020-05-27,30.1
2020-05-28,31.1
2020-05-29,30.13
2020-06-01,30.76
2020-06-02,29.9
2020-06-03,29.15
2020-06-04,28.6
2020-06-05,27.21
2020-06-08,27.87
2020-06-09,29.38
2020-06-10,29.0
2020-06-11,39.08
2020-06-12,34.95
2020-06-15,34.1
2020-06-16,33.53
2020-06-17,33.6
2020-06-18,33.6
2020-06-19,35.15
2020-06-22,31.75
2020-06-23,32.0
2020-06-24,33.6
2020-06-25,32.25
2020-06-26,34.45
2020-06-29,32.4
2020-06-30,30.79
2020-07-01,29.74
2020-07-02,29.15
2020-07-06,29.29
2020-07-07,30.64
2020-07-08,29.4
2020-07-09,30.05
2020-07-10,28.88
2020-07-13,32.1
2020-07-14,29.65
2020-07-15,28.35
2020-07-16,28.09
2020-07-17,26.34
2020-07-20,24.7
2020-07-21,24.83
2020-07-22,24.85
