Trade Date,M:08 Y:13
2013-01-02,22.0
2013-01-03,21.95
2013-01-04,21.75
2013-01-07,21.77
2013-01-08,21.71
2013-01-09,21.49
2013-01-10,21.15
2013-01-11,21.0
2013-01-14,20.85
2013-01-15,20.8
2013-01-16,20.72
2013-01-17,20.41
2013-01-18,19.78
2013-01-22,19.18
2013-01-23,18.89
2013-01-24,18.83
2013-01-25,18.72
2013-01-28,18.71
2013-01-29,18.67
2013-01-30,18.92
2013-01-31,19.04
2013-02-01,18.97
2013-02-04,19.12
2013-02-05,19.03
2013-02-06,18.92
2013-02-07,18.87
2013-02-08,18.57
2013-02-11,18.42
2013-02-12,18.37
2013-02-13,18.18
2013-02-14,18.33
2013-02-15,18.39
2013-02-19,17.92
2013-02-20,18.39
2013-02-21,18.6
2013-02-22,18.24
2013-02-25,18.69
2013-02-26,18.66
2013-02-27,18.15
2013-02-28,18.38
2013-03-01,18.5
2013-03-04,18.18
2013-03-05,17.78
2013-03-06,17.83
2013-03-07,17.85
2013-03-08,17.73
2013-03-11,17.69
2013-03-12,17.85
2013-03-13,17.93
2013-03-14,17.83
2013-03-15,17.87
2013-03-18,18.08
2013-03-19,18.13
2013-03-20,18.09
2013-03-21,18.08
2013-03-22,18.2
2013-03-25,17.82
2013-03-26,17.73
2013-03-27,17.78
2013-03-28,17.84
2013-04-01,18.08
2013-04-02,17.78
2013-04-03,17.87
2013-04-04,17.81
2013-04-05,17.88
2013-04-08,17.39
2013-04-09,17.26
2013-04-10,17.07
2013-04-11,16.92
2013-04-12,16.67
2013-04-15,17.97
2013-04-16,16.98
2013-04-17,17.48
2013-04-18,18.24
2013-04-19,18.06
2013-04-22,17.48
2013-04-23,16.77
2013-04-24,16.73
2013-04-25,16.78
2013-04-26,16.92
2013-04-29,16.72
2013-04-30,16.73
2013-05-01,17.18
2013-05-02,16.88
2013-05-03,16.67
2013-05-06,16.49
2013-05-07,16.28
2013-05-08,16.44
2013-05-09,16.74
2013-05-10,16.77
2013-05-13,16.82
2013-05-14,16.77
2013-05-15,16.81
2013-05-16,16.91
2013-05-17,16.76
2013-05-20,16.92
2013-05-21,17.13
2013-05-22,17.12
2013-05-23,17.4
2013-05-24,17.25
2013-05-28,17.15
2013-05-29,17.1
2013-05-30,17.2
2013-05-31,17.77
2013-06-03,17.71
2013-06-04,17.76
2013-06-05,18.2
2013-06-06,17.95
2013-06-07,17.66
2013-06-10,17.45
2013-06-11,18.11
2013-06-12,18.76
2013-06-13,18.43
2013-06-14,18.85
2013-06-17,18.5
2013-06-18,18.3
2013-06-19,18.33
2013-06-20,19.43
2013-06-21,19.38
2013-06-24,20.28
2013-06-25,19.93
2013-06-26,19.58
2013-06-27,19.03
2013-06-28,18.89
2013-07-01,18.45
2013-07-02,18.43
2013-07-03,18.33
2013-07-05,17.42
2013-07-08,16.73
2013-07-09,16.64
2013-07-10,16.32
2013-07-11,16.04
2013-07-12,16.17
2013-07-15,15.73
2013-07-16,16.15
2013-07-17,15.55
2013-07-18,15.42
2013-07-19,14.86
2013-07-22,14.67
2013-07-23,14.62
2013-07-24,14.76
2013-07-25,14.47
2013-07-26,14.42
2013-07-29,14.63
2013-07-30,14.27
2013-07-31,13.87
2013-08-01,13.57
2013-08-02,13.13
2013-08-05,13.03
2013-08-06,13.37
2013-08-07,13.53
2013-08-08,13.22
2013-08-09,13.52
2013-08-12,13.32
2013-08-13,13.09
2013-08-14,13.33
2013-08-15,14.23
2013-08-16,14.44
2013-08-19,15.03
2013-08-20,14.98
2013-08-21,
