Trade Date,M:04 Y:20
2019-07-22,
2019-07-23,
2019-07-24,
2019-07-25,17.38
2019-07-26,17.3
2019-07-29,17.35
2019-07-30,17.47
2019-07-31,17.83
2019-08-01,17.94
2019-08-02,18.14
2019-08-05,18.85
2019-08-06,18.1
2019-08-07,18.37
2019-08-08,17.93
2019-08-09,18.15
2019-08-12,18.32
2019-08-13,18.18
2019-08-14,19.21
2019-08-15,18.91
2019-08-16,18.62
2019-08-19,18.2
2019-08-20,18.62
2019-08-21,18.38
2019-08-22,18.5
2019-08-23,19.29
2019-08-26,19.25
2019-08-27,19.45
2019-08-28,19.25
2019-08-29,18.95
2019-08-30,19.1
2019-09-03,19.42
2019-09-04,18.92
2019-09-05,18.72
2019-09-06,18.5
2019-09-09,18.53
2019-09-10,18.65
2019-09-11,18.52
2019-09-12,18.48
2019-09-13,18.48
2019-09-16,18.72
2019-09-17,18.92
2019-09-18,18.7
2019-09-19,18.73
2019-09-20,19.22
2019-09-23,19.07
2019-09-24,19.43
2019-09-25,19.27
2019-09-26,19.25
2019-09-27,19.46
2019-09-30,19.21
2019-10-01,19.67
2019-10-02,20.12
2019-10-03,19.86
2019-10-04,19.52
2019-10-07,19.55
2019-10-08,20.18
2019-10-09,19.87
2019-10-10,19.55
2019-10-11,19.32
2019-10-14,19.1
2019-10-15,19.0
2019-10-16,18.88
2019-10-17,18.75
2019-10-18,19.0
2019-10-21,18.7
2019-10-22,18.97
2019-10-23,18.75
2019-10-24,18.78
2019-10-25,18.53
2019-10-28,18.64
2019-10-29,18.7
2019-10-30,18.5
2019-10-31,18.58
2019-11-01,18.35
2019-11-04,18.27
2019-11-05,18.56
2019-11-06,18.56
2019-11-07,18.55
2019-11-08,18.52
2019-11-11,18.38
2019-11-12,18.46
2019-11-13,18.42
2019-11-14,18.3
2019-11-15,18.15
2019-11-18,18.11
2019-11-19,18.2
2019-11-20,18.4
2019-11-21,18.67
2019-11-22,18.4
2019-11-25,18.09
2019-11-26,17.96
2019-11-27,17.99
2019-11-29,18.25
2019-12-02,18.63
2019-12-03,18.9
2019-12-04,18.61
2019-12-05,18.55
2019-12-06,18.19
2019-12-09,18.55
2019-12-10,18.55
2019-12-11,18.32
2019-12-12,17.95
2019-12-13,17.6
2019-12-16,17.32
2019-12-17,17.48
2019-12-18,17.4
2019-12-19,17.22
2019-12-20,17.27
2019-12-23,17.2
2019-12-24,17.25
2019-12-26,17.29
2019-12-27,17.56
2019-12-30,17.85
2019-12-31,17.43
2020-01-02,17.02
2020-01-03,17.32
2020-01-06,17.35
2020-01-07,17.36
2020-01-08,16.93
2020-01-09,16.66
2020-01-10,16.56
2020-01-13,16.36
2020-01-14,16.28
2020-01-15,16.17
2020-01-16,15.97
2020-01-17,16.05
2020-01-21,16.05
2020-01-22,16.3
2020-01-23,16.27
2020-01-24,16.72
2020-01-27,17.39
2020-01-28,16.94
2020-01-29,17.11
2020-01-30,16.72
2020-01-31,17.83
2020-02-03,17.53
2020-02-04,16.79
2020-02-05,16.46
2020-02-06,16.35
2020-02-07,16.7
2020-02-10,16.48
2020-02-11,16.45
2020-02-12,16.11
2020-02-13,16.3
2020-02-14,16.11
2020-02-18,16.55
2020-02-19,16.27
2020-02-20,16.9
2020-02-21,17.33
2020-02-24,19.4
2020-02-25,20.67
2020-02-26,21.03
2020-02-27,23.62
2020-02-28,23.0
2020-03-02,23.3
2020-03-03,25.5
2020-03-04,24.7
2020-03-05,27.52
2020-03-06,30.65
2020-03-09,37.2
2020-03-10,34.55
2020-03-11,39.05
2020-03-12,47.35
2020-03-13,44.8
2020-03-16,58.85
2020-03-17,60.7
2020-03-18,71.15
2020-03-19,68.2
2020-03-20,62.0
2020-03-23,49.4
2020-03-24,46.75
2020-03-25,51.31
2020-03-26,46.35
2020-03-27,53.4
2020-03-30,49.65
2020-03-31,47.25
2020-04-01,50.47
2020-04-02,47.8
2020-04-03,45.1
2020-04-06,42.25
2020-04-07,44.15
2020-04-08,42.6
2020-04-09,41.1
2020-04-13,40.8
2020-04-14,37.93
2020-04-15,42.4
