Trade Date,M:02 Y:24
5/22/2023,
5/23/2023,25.05
5/24/2023,
5/25/2023,24.83
5/26/2023,24.2
5/30/2023,24.21
5/31/2023,24.31
6/1/2023,
6/2/2023,23.05
6/5/2023,22.95
6/6/2023,22.31
6/7/2023,22.3
6/8/2023,
6/9/2023,21.8
6/12/2023,22.3
6/13/2023,22
6/14/2023,21.77
6/15/2023,21.87
6/16/2023,21.75
6/20/2023,21.83
6/21/2023,21.67
6/22/2023,21.67
6/23/2023,21.73
6/26/2023,21.48
6/27/2023,21.08
6/28/2023,20.65
6/29/2023,20.8
6/30/2023,20.54
7/3/2023,20.55
7/5/2023,20.53
7/6/2023,20.85
7/7/2023,20.5
7/10/2023,20.32
7/11/2023,20.1
7/12/2023,19.75
7/13/2023,19.8
7/14/2023,19.55
7/17/2023,19.76
7/18/2023,19.74
7/19/2023,19.95
7/20/2023,20.01
7/21/2023,19.85
7/24/2023,19.65
7/25/2023,19.58
7/26/2023,19.55
7/27/2023,19.56
7/28/2023,19.5
7/31/2023,19.4
8/1/2023,19.57
8/2/2023,20.18
8/3/2023,20.07
8/4/2023,20.17
8/7/2023,19.7
8/8/2023,20.05
8/9/2023,20.02
8/10/2023,19.95
8/11/2023,19.71
8/14/2023,19.67
8/15/2023,20.24
8/16/2023,20.29
8/17/2023,20.66
8/18/2023,20.53
8/21/2023,20.26
8/22/2023,20.32
8/23/2023,20.01
8/24/2023,20.41
8/25/2023,19.99
8/28/2023,19.66
8/29/2023,19.42
8/30/2023,19.24
8/31/2023,19.01
9/1/2023,18.98
9/5/2023,18.91
9/6/2023,19.05
9/7/2023,18.88
9/8/2023,18.62
9/11/2023,18.37
9/12/2023,18.36
9/13/2023,18.32
9/14/2023,18.07
9/15/2023,18.35
9/18/2023,18.27
9/19/2023,18.22
9/20/2023,18.46
9/21/2023,19.03
9/22/2023,19
9/25/2023,18.97
9/26/2023,19.78
9/27/2023,19.63
9/28/2023,19.07
9/29/2023,19.26
10/2/2023,19.23
10/3/2023,20.37
10/4/2023,20.13
10/5/2023,19.97
10/6/2023,19.67
10/9/2023,19.68
10/10/2023,19.3
10/11/2023,18.96
10/12/2023,19.31
10/13/2023,20.65
10/16/2023,19.74
10/17/2023,20.14
10/18/2023,20.52
10/19/2023,21.4
10/20/2023,21.7
10/23/2023,20.85
10/24/2023,20.47
10/25/2023,21.22
10/26/2023,21.27
10/27/2023,21.73
10/30/2023,20.82
10/31/2023,20.11
11/1/2023,19.37
11/2/2023,19
11/3/2023,18.62
11/6/2023,18.23
11/7/2023,18.05
11/8/2023,17.8
11/9/2023,18.2
11/10/2023,17.92
11/13/2023,17.73
11/14/2023,17.7
11/15/2023,17.42
11/16/2023,17.3
11/17/2023,17.07
11/20/2023,16.99
11/21/2023,16.67
11/22/2023,16.87
11/24/2023,16.4
11/27/2023,16.45
11/28/2023,16.28
11/29/2023,16.61
11/30/2023,16.41
12/1/2023,16.3
12/4/2023,16.42
12/5/2023,16.35
12/6/2023,16.4
12/7/2023,16.36
12/8/2023,15.9
12/11/2023,15.62
12/12/2023,15.32
12/13/2023,15.12
12/14/2023,15
12/15/2023,15.53
12/18/2023,15.71
12/19/2023,16.01
12/20/2023,16.8
12/21/2023,16.53
12/22/2023,16.33
12/26/2023,15.9
12/27/2023,15.36
12/28/2023,15.28
12/29/2023,15.32
1/2/2024,15.21
1/3/2024,15.62
1/4/2024,15.6
1/5/2024,15.13
1/8/2024,14.82
1/9/2024,14.42
1/10/2024,14.2
1/11/2024,14.22
1/12/2024,14.6
1/16/2024,14.91
1/17/2024,15.5
1/18/2024,14.98
1/19/2024,14.53
1/22/2024,14.08
1/23/2024,13.7
1/24/2024,14.04
1/25/2024,14.21
1/26/2024,14.14
1/29/2024,14.2
1/30/2024,14.1
1/31/2024,14.88
2/1/2024,14.39
2/2/2024,14.65
2/5/2024,14.05
2/6/2024,13.55
2/7/2024,13.37
2/8/2024,13.31
2/9/2024,13.35
2/12/2024,13.8
2/13/2024,15.6
2/14/2024,14.8
