Trade Date,M:04 Y:23
2022-07-25,
2022-07-26,29.25
2022-07-27,
2022-07-28,28.3
2022-07-29,28.65
2022-08-01,28.33
2022-08-02,28.95
2022-08-03,28.25
2022-08-04,28.44
2022-08-05,28.52
2022-08-08,28.6
2022-08-09,28.55
2022-08-10,28.1
2022-08-11,28.0
2022-08-12,27.75
2022-08-15,27.85
2022-08-16,27.7
2022-08-17,27.95
2022-08-18,27.86
2022-08-19,28.26
2022-08-22,28.75
2022-08-23,28.65
2022-08-24,28.4
2022-08-25,28.15
2022-08-26,28.92
2022-08-29,28.77
2022-08-30,28.8
2022-08-31,28.7
2022-09-01,28.6
2022-09-02,28.55
2022-09-06,28.8
2022-09-07,28.35
2022-09-08,28.15
2022-09-09,28.2
2022-09-12,28.03
2022-09-13,29.02
2022-09-14,28.9
2022-09-15,29.05
2022-09-16,28.95
2022-09-19,28.42
2022-09-20,28.65
2022-09-21,28.82
2022-09-22,28.82
2022-09-23,29.3
2022-09-26,30.1
2022-09-27,30.12
2022-09-28,29.67
2022-09-29,30.01
2022-09-30,30.15
2022-10-03,29.6
2022-10-04,29.52
2022-10-05,29.56
2022-10-06,30.1
2022-10-07,30.65
2022-10-10,30.8
2022-10-11,31.05
2022-10-12,31.07
2022-10-13,30.35
2022-10-14,30.95
2022-10-17,30.35
2022-10-18,29.97
2022-10-19,30.22
2022-10-20,30.19
2022-10-21,30.01
2022-10-24,29.9
2022-10-25,29.5
2022-10-26,29.02
2022-10-27,29.07
2022-10-28,28.4
2022-10-31,28.42
2022-11-01,28.12
2022-11-02,28.4
2022-11-03,28.03
2022-11-04,27.67
2022-11-07,27.56
2022-11-08,27.88
2022-11-09,28.5
2022-11-10,27.77
2022-11-11,27.97
2022-11-14,28.02
2022-11-15,28.27
2022-11-16,28.01
2022-11-17,27.93
2022-11-18,27.7
2022-11-21,27.33
2022-11-22,26.82
2022-11-23,26.5
2022-11-25,26.75
2022-11-28,27.33
2022-11-29,27.17
2022-11-30,26.38
2022-12-01,26.29
2022-12-02,26.04
2022-12-05,26.17
2022-12-06,26.38
2022-12-07,26.46
2022-12-08,26.21
2022-12-09,26.48
2022-12-12,26.2
2022-12-13,25.84
2022-12-14,25.43
2022-12-15,26.42
2022-12-16,26.56
2022-12-19,26.35
2022-12-20,26.22
2022-12-21,25.66
2022-12-22,26.43
2022-12-23,26.05
2022-12-27,25.98
2022-12-28,25.98
2022-12-29,25.83
2022-12-30,25.8
2023-01-03,25.38
2023-01-04,24.9
2023-01-05,24.85
2023-01-06,24.15
2023-01-09,24.28
2023-01-10,23.75
2023-01-11,23.6
2023-01-12,23.16
2023-01-13,22.53
2023-01-17,22.66
2023-01-18,23.21
2023-01-19,23.18
2023-01-20,22.65
2023-01-23,22.43
2023-01-24,21.76
2023-01-25,21.75
2023-01-26,21.51
2023-01-27,21.21
2023-01-30,21.41
2023-01-31,21.05
2023-02-01,20.67
2023-02-02,21.18
2023-02-03,21.37
2023-02-06,21.57
2023-02-07,21.26
2023-02-08,21.86
2023-02-09,22.29
2023-02-10,22.68
2023-02-13,21.9
2023-02-14,21.45
2023-02-15,21.13
2023-02-16,21.92
2023-02-17,22.04
2023-02-21,23.36
2023-02-22,22.65
2023-02-23,22.11
2023-02-24,22.89
2023-02-27,22.21
2023-02-28,21.9
2023-03-01,21.98
2023-03-02,21.32
2023-03-03,20.67
2023-03-06,20.35
2023-03-07,20.85
2023-03-08,20.39
2023-03-09,22.47
2023-03-10,24.38
2023-03-13,25.32
2023-03-14,23.78
2023-03-15,25.89
2023-03-16,23.76
2023-03-17,26.1
2023-03-20,24.93
2023-03-21,22.93
2023-03-22,23.65
2023-03-23,23.93
2023-03-24,23.35
2023-03-27,22.24
2023-03-28,21.7
2023-03-29,20.89
2023-03-30,20.95
2023-03-31,20.75
2023-04-03,20.31
2023-04-04,20.6
2023-04-05,20.54
2023-04-06,20.05
2023-04-10,19.83
2023-04-11,19.8
2023-04-12,20.03
2023-04-13,18.87
2023-04-14,18.2
2023-04-17,17.5
2023-04-18,17.05
2023-04-19,17.35
