Trade Date,M:02 Y:18
5/22/2017,
5/23/2017,17.43
5/24/2017,17.45
5/25/2017,17.54
5/26/2017,17.54
5/30/2017,17.4
5/31/2017,17.3
6/1/2017,17.35
6/2/2017,17.35
6/5/2017,17.28
6/6/2017,17.4
6/7/2017,17.45
6/8/2017,17.33
6/9/2017,17.35
6/12/2017,17.44
6/13/2017,17.23
6/14/2017,17.25
6/15/2017,17.25
6/16/2017,17.12
6/19/2017,16.92
6/20/2017,16.96
6/21/2017,16.97
6/22/2017,16.97
6/23/2017,16.87
6/26/2017,16.65
6/27/2017,16.67
6/28/2017,16.63
6/29/2017,16.7
6/30/2017,16.68
7/3/2017,16.83
7/5/2017,16.77
7/6/2017,16.96
7/7/2017,16.92
7/10/2017,16.69
7/11/2017,16.57
7/12/2017,16.39
7/13/2017,16.3
7/14/2017,16
7/17/2017,16.02
7/18/2017,16.09
7/19/2017,16.09
7/20/2017,16.05
7/21/2017,15.95
7/24/2017,15.73
7/25/2017,15.69
7/26/2017,15.58
7/27/2017,15.43
7/28/2017,15.45
7/31/2017,15.4
8/1/2017,15.15
8/2/2017,15.31
8/3/2017,15.44
8/4/2017,15.58
8/7/2017,15.55
8/8/2017,15.78
8/9/2017,15.87
8/10/2017,16.72
8/11/2017,16.91
8/14/2017,15.84
8/15/2017,15.95
8/16/2017,15.79
8/17/2017,16.39
8/18/2017,16.52
8/21/2017,16.22
8/22/2017,15.68
8/23/2017,16.03
8/24/2017,15.98
8/25/2017,15.91
8/28/2017,15.87
8/29/2017,15.95
8/30/2017,16
8/31/2017,15.84
9/1/2017,15.85
9/5/2017,15.95
9/6/2017,16.2
9/7/2017,16.19
9/8/2017,16.34
9/11/2017,16
9/12/2017,15.8
9/13/2017,15.65
9/14/2017,15.71
9/15/2017,15.67
9/18/2017,15.33
9/19/2017,15.5
9/20/2017,15.34
9/21/2017,15.38
9/22/2017,15.58
9/25/2017,15.45
9/26/2017,15.4
9/27/2017,15.35
9/28/2017,15.35
9/29/2017,15.18
10/2/2017,14.9
10/3/2017,14.9
10/4/2017,14.87
10/5/2017,14.67
10/6/2017,14.75
10/9/2017,14.85
10/10/2017,14.7
10/11/2017,14.6
10/12/2017,14.63
10/13/2017,14.4
10/16/2017,14.2
10/17/2017,14.2
10/18/2017,14.23
10/19/2017,14.1
10/20/2017,14.05
10/23/2017,14.28
10/24/2017,14.25
10/25/2017,14.3
10/26/2017,14.35
10/27/2017,13.95
10/30/2017,13.98
10/31/2017,13.85
11/1/2017,13.94
11/2/2017,14.05
11/3/2017,14.12
11/6/2017,14.03
11/7/2017,14.15
11/8/2017,14.2
11/9/2017,14.3
11/10/2017,14.57
11/13/2017,14.7
11/14/2017,14.83
11/15/2017,15.09
11/16/2017,14.8
11/17/2017,14.7
11/20/2017,14.25
11/21/2017,13.85
11/22/2017,13.85
11/24/2017,13.7
11/27/2017,13.8
11/28/2017,13.65
11/29/2017,13.93
11/30/2017,13.9
12/1/2017,14.13
12/4/2017,14.05
12/5/2017,13.99
12/6/2017,13.92
12/7/2017,13.55
12/8/2017,13.33
12/11/2017,13.03
12/12/2017,13.02
12/13/2017,12.93
12/14/2017,12.85
12/15/2017,12.45
12/18/2017,12.25
12/19/2017,12.2
12/20/2017,12.33
12/21/2017,12.25
12/22/2017,12.35
12/26/2017,12.32
12/27/2017,12.32
12/28/2017,12.27
12/29/2017,12.49
1/2/2018,12
1/3/2018,11.85
1/4/2018,11.85
1/5/2018,11.75
1/8/2018,11.66
1/9/2018,11.76
1/10/2018,11.55
1/11/2018,11.56
1/12/2018,11.67
1/16/2018,12.1
1/17/2018,12.1
1/18/2018,12.09
1/19/2018,11.93
1/22/2018,11.85
1/23/2018,12
1/24/2018,12.25
1/25/2018,12.41
1/26/2018,12.3
1/29/2018,13.55
1/30/2018,13.95
1/31/2018,13.45
2/1/2018,13.28
2/2/2018,15.63
2/5/2018,33.2
2/6/2018,23.9
2/7/2018,23.45
2/8/2018,28.05
2/9/2018,27.15
2/12/2018,25.82
2/13/2018,25.23
2/14/2018,25.35
