Trade Date,M:05 Y:20
2019-08-26,19.23
2019-08-27,19.52
2019-08-28,
2019-08-29,18.85
2019-08-30,
2019-09-03,19.45
2019-09-04,18.86
2019-09-05,18.57
2019-09-06,18.53
2019-09-09,18.55
2019-09-10,18.65
2019-09-11,18.47
2019-09-12,18.4
2019-09-13,18.45
2019-09-16,18.61
2019-09-17,18.85
2019-09-18,18.7
2019-09-19,18.68
2019-09-20,19.2
2019-09-23,19.06
2019-09-24,19.47
2019-09-25,19.3
2019-09-26,19.2
2019-09-27,19.37
2019-09-30,19.2
2019-10-01,19.6
2019-10-02,19.98
2019-10-03,19.8
2019-10-04,19.45
2019-10-07,19.47
2019-10-08,20.03
2019-10-09,19.78
2019-10-10,19.42
2019-10-11,19.24
2019-10-14,19.05
2019-10-15,18.95
2019-10-16,18.86
2019-10-17,18.72
2019-10-18,19.01
2019-10-21,18.75
2019-10-22,19.01
2019-10-23,18.77
2019-10-24,18.84
2019-10-25,18.62
2019-10-28,18.68
2019-10-29,18.73
2019-10-30,18.5
2019-10-31,18.6
2019-11-01,18.37
2019-11-04,18.3
2019-11-05,18.57
2019-11-06,18.6
2019-11-07,18.57
2019-11-08,18.58
2019-11-11,18.47
2019-11-12,18.53
2019-11-13,18.55
2019-11-14,18.42
2019-11-15,18.27
2019-11-18,18.23
2019-11-19,18.36
2019-11-20,18.52
2019-11-21,18.8
2019-11-22,18.59
2019-11-25,18.31
2019-11-26,18.18
2019-11-27,18.2
2019-11-29,18.4
2019-12-02,18.82
2019-12-03,19.07
2019-12-04,18.78
2019-12-05,18.71
2019-12-06,18.38
2019-12-09,18.68
2019-12-10,18.61
2019-12-11,18.4
2019-12-12,18.02
2019-12-13,17.7
2019-12-16,17.42
2019-12-17,17.6
2019-12-18,17.58
2019-12-19,17.37
2019-12-20,17.41
2019-12-23,17.36
2019-12-24,17.4
2019-12-26,17.42
2019-12-27,17.75
2019-12-30,18.0
2019-12-31,17.57
2020-01-02,17.15
2020-01-03,17.5
2020-01-06,17.47
2020-01-07,17.46
2020-01-08,17.07
2020-01-09,16.87
2020-01-10,16.8
2020-01-13,16.62
2020-01-14,16.56
2020-01-15,16.41
2020-01-16,16.22
2020-01-17,16.33
2020-01-21,16.25
2020-01-22,16.5
2020-01-23,16.47
2020-01-24,16.75
2020-01-27,17.22
2020-01-28,16.89
2020-01-29,17.07
2020-01-30,16.71
2020-01-31,17.6
2020-02-03,17.32
2020-02-04,16.67
2020-02-05,16.48
2020-02-06,16.35
2020-02-07,16.68
2020-02-10,16.53
2020-02-11,16.55
2020-02-12,16.3
2020-02-13,16.45
2020-02-14,16.3
2020-02-18,16.71
2020-02-19,16.52
2020-02-20,16.86
2020-02-21,17.09
2020-02-24,18.4
2020-02-25,19.45
2020-02-26,19.77
2020-02-27,21.91
2020-02-28,21.2
2020-03-02,21.32
2020-03-03,22.82
2020-03-04,22.4
2020-03-05,24.66
2020-03-06,26.5
2020-03-09,30.74
2020-03-10,29.31
2020-03-11,32.49
2020-03-12,37.14
2020-03-13,35.5
2020-03-16,44.85
2020-03-17,48.3
2020-03-18,60.1
2020-03-19,59.83
2020-03-20,56.95
2020-03-23,44.6
2020-03-24,39.6
2020-03-25,44.52
2020-03-26,39.8
2020-03-27,44.75
2020-03-30,42.54
2020-03-31,41.2
2020-04-01,43.95
2020-04-02,42.5
2020-04-03,41.1
2020-04-06,38.27
2020-04-07,39.62
2020-04-08,38.3
2020-04-09,36.84
2020-04-13,36.22
2020-04-14,33.2
2020-04-15,36.6
2020-04-16,35.6
2020-04-17,34.8
2020-04-20,39.0
2020-04-21,41.7
2020-04-22,39.5
2020-04-23,39.67
2020-04-24,36.95
2020-04-27,33.95
2020-04-28,34.4
2020-04-29,31.75
2020-04-30,34.6
2020-05-01,37.4
2020-05-04,35.7
2020-05-05,34.15
2020-05-06,34.8
2020-05-07,32.2
2020-05-08,29.41
2020-05-11,28.08
2020-05-12,33.25
2020-05-13,34.49
2020-05-14,32.76
2020-05-15,32.12
2020-05-18,29.1
2020-05-19,30.6
2020-05-20,28.7
