Trade Date,M:08 Y:22
2021-11-22,
2021-11-23,25.8
2021-11-24,25.7
2021-11-26,26.4
2021-11-29,25.95
2021-11-30,26.75
2021-12-01,26.8
2021-12-02,26.9
2021-12-03,27.34
2021-12-06,26.5
2021-12-07,25.9
2021-12-08,25.65
2021-12-09,25.8
2021-12-10,25.62
2021-12-13,26.15
2021-12-14,26.25
2021-12-15,25.6
2021-12-16,26.2
2021-12-17,26.55
2021-12-20,26.5
2021-12-21,26.34
2021-12-22,26.2
2021-12-23,26.1
2021-12-27,26.04
2021-12-28,26.01
2021-12-29,25.9
2021-12-30,25.9
2021-12-31,26.0
2022-01-03,25.92
2022-01-04,26.0
2022-01-05,26.5
2022-01-06,26.55
2022-01-07,26.15
2022-01-10,25.85
2022-01-11,25.45
2022-01-12,25.42
2022-01-13,25.8
2022-01-14,25.65
2022-01-18,25.9
2022-01-19,26.2
2022-01-20,26.35
2022-01-21,27.0
2022-01-24,26.72
2022-01-25,27.1
2022-01-26,26.9
2022-01-27,26.67
2022-01-28,26.42
2022-01-31,25.75
2022-02-01,25.1
2022-02-02,25.4
2022-02-03,25.65
2022-02-04,26.2
2022-02-07,25.8
2022-02-08,25.54
2022-02-09,25.1
2022-02-10,25.85
2022-02-11,26.44
2022-02-14,26.6
2022-02-15,25.7
2022-02-16,25.35
2022-02-17,26.07
2022-02-18,26.45
2022-02-22,26.35
2022-02-23,27.02
2022-02-24,26.67
2022-02-25,26.26
2022-02-28,26.75
2022-03-01,27.77
2022-03-02,27.45
2022-03-03,27.52
2022-03-04,28.0
2022-03-07,29.1
2022-03-08,29.37
2022-03-09,28.74
2022-03-10,28.61
2022-03-11,29.0
2022-03-14,29.48
2022-03-15,28.97
2022-03-16,27.88
2022-03-17,27.65
2022-03-18,26.67
2022-03-21,26.7
2022-03-22,26.5
2022-03-23,26.7
2022-03-24,26.42
2022-03-25,26.1
2022-03-28,25.97
2022-03-29,25.6
2022-03-30,25.8
2022-03-31,26.13
2022-04-01,26.15
2022-04-04,25.72
2022-04-05,26.47
2022-04-06,27.0
2022-04-07,26.71
2022-04-08,26.65
2022-04-11,27.3
2022-04-12,27.58
2022-04-13,26.92
2022-04-14,27.33
2022-04-18,27.22
2022-04-19,26.76
2022-04-20,26.2
2022-04-21,27.3
2022-04-22,28.57
2022-04-25,28.1
2022-04-26,29.55
2022-04-27,29.24
2022-04-28,28.91
2022-04-29,29.87
2022-05-02,29.94
2022-05-03,29.05
2022-05-04,27.75
2022-05-05,30.18
2022-05-06,30.3
2022-05-09,31.77
2022-05-10,31.12
2022-05-11,30.94
2022-05-12,30.92
2022-05-13,29.72
2022-05-16,29.24
2022-05-17,28.78
2022-05-18,31.1
2022-05-19,29.65
2022-05-20,29.87
2022-05-23,29.66
2022-05-24,29.87
2022-05-25,29.21
2022-05-26,29.16
2022-05-27,28.42
2022-05-31,28.21
2022-06-01,28.14
2022-06-02,27.46
2022-06-03,27.85
2022-06-06,27.57
2022-06-07,26.99
2022-06-08,26.87
2022-06-09,27.84
2022-06-10,29.25
2022-06-13,32.02
2022-06-14,31.35
2022-06-15,29.69
2022-06-16,31.49
2022-06-17,30.67
2022-06-21,29.95
2022-06-22,29.27
2022-06-23,29.3
2022-06-24,28.7
2022-06-27,27.99
2022-06-28,28.82
2022-06-29,28.67
2022-06-30,29.31
2022-07-01,28.56
2022-07-05,28.65
2022-07-06,28.21
2022-07-07,27.96
2022-07-08,27.4
2022-07-11,28.05
2022-07-12,28.25
2022-07-13,28.15
2022-07-14,28.0
2022-07-15,26.6
2022-07-18,27.25
2022-07-19,26.9
2022-07-20,26.45
2022-07-21,25.88
2022-07-22,25.58
2022-07-25,25.4
2022-07-26,25.7
2022-07-27,25.0
2022-07-28,23.49
2022-07-29,23.41
2022-08-01,24.18
2022-08-02,24.63
2022-08-03,23.2
2022-08-04,23.21
2022-08-05,22.6
2022-08-08,22.65
2022-08-09,22.85
2022-08-10,21.45
2022-08-11,21.45
2022-08-12,21.15
2022-08-15,20.5
2022-08-16,20.0
2022-08-17,20.5
