Trade Date,M:10 Y:20
2019-12-09,19.5
2019-12-10,19.7
2019-12-11,
2019-12-12,19.05
2019-12-13,19.15
2019-12-16,19.1
2019-12-17,19.21
2019-12-18,19.3
2019-12-19,19.55
2019-12-20,19.5
2019-12-23,19.57
2019-12-24,19.59
2019-12-26,19.55
2019-12-27,19.65
2019-12-30,19.95
2019-12-31,19.76
2020-01-02,19.8
2020-01-03,19.9
2020-01-06,20.0
2020-01-07,20.0
2020-01-08,19.95
2020-01-09,20.05
2020-01-10,20.1
2020-01-13,19.88
2020-01-14,19.8
2020-01-15,19.85
2020-01-16,19.75
2020-01-17,19.9
2020-01-21,19.94
2020-01-22,19.9
2020-01-23,19.71
2020-01-24,19.95
2020-01-27,20.2
2020-01-28,19.92
2020-01-29,20.0
2020-01-30,19.7
2020-01-31,20.25
2020-02-03,20.07
2020-02-04,19.9
2020-02-05,19.79
2020-02-06,19.8
2020-02-07,19.78
2020-02-10,19.61
2020-02-11,19.78
2020-02-12,19.6
2020-02-13,19.65
2020-02-14,19.6
2020-02-18,19.9
2020-02-19,19.86
2020-02-20,20.08
2020-02-21,20.55
2020-02-24,21.37
2020-02-25,21.9
2020-02-26,22.2
2020-02-27,22.9
2020-02-28,22.52
2020-03-02,22.6
2020-03-03,22.9
2020-03-04,22.25
2020-03-05,23.45
2020-03-06,24.85
2020-03-09,26.7
2020-03-10,25.55
2020-03-11,26.7
2020-03-12,28.5
2020-03-13,26.9
2020-03-16,31.0
2020-03-17,31.0
2020-03-18,34.12
2020-03-19,34.4
2020-03-20,33.05
2020-03-23,29.2
2020-03-24,26.7
2020-03-25,30.92
2020-03-26,28.86
2020-03-27,30.72
2020-03-30,29.7
2020-03-31,29.95
2020-04-01,31.8
2020-04-02,31.29
2020-04-03,31.4
2020-04-06,30.37
2020-04-07,31.41
2020-04-08,30.85
2020-04-09,30.3
2020-04-13,30.18
2020-04-14,29.95
2020-04-15,31.45
2020-04-16,31.3
2020-04-17,31.27
2020-04-20,33.13
2020-04-21,34.0
2020-04-22,33.73
2020-04-23,33.68
2020-04-24,32.55
2020-04-27,31.38
2020-04-28,31.8
2020-04-29,30.7
2020-04-30,31.64
2020-05-01,33.59
2020-05-04,33.38
2020-05-05,32.7
2020-05-06,33.05
2020-05-07,32.0
2020-05-08,31.0
2020-05-11,30.64
2020-05-12,32.95
2020-05-13,33.51
2020-05-14,33.2
2020-05-15,33.22
2020-05-18,31.61
2020-05-19,32.52
2020-05-20,31.7
2020-05-21,32.57
2020-05-22,32.25
2020-05-26,31.98
2020-05-27,31.7
2020-05-28,32.3
2020-05-29,31.9
2020-06-01,32.15
2020-06-02,31.81
2020-06-03,31.21
2020-06-04,30.88
2020-06-05,29.65
2020-06-08,30.15
2020-06-09,31.07
2020-06-10,30.75
2020-06-11,35.92
2020-06-12,34.1
2020-06-15,33.56
2020-06-16,33.5
2020-06-17,33.6
2020-06-18,33.8
2020-06-19,35.02
2020-06-22,33.2
2020-06-23,33.1
2020-06-24,34.4
2020-06-25,33.6
2020-06-26,35.34
2020-06-29,34.08
2020-06-30,33.13
2020-07-01,32.8
2020-07-02,32.5
2020-07-06,32.5
2020-07-07,33.18
2020-07-08,32.5
2020-07-09,33.11
2020-07-10,32.75
2020-07-13,34.59
2020-07-14,33.51
2020-07-15,33.12
2020-07-16,33.15
2020-07-17,32.45
2020-07-20,31.24
2020-07-21,31.54
2020-07-22,31.37
2020-07-23,32.09
2020-07-24,32.58
2020-07-27,32.08
2020-07-28,32.25
2020-07-29,31.82
2020-07-30,31.95
2020-07-31,32.15
2020-08-03,31.9
2020-08-04,31.04
2020-08-05,30.71
2020-08-06,30.43
2020-08-07,30.5
2020-08-10,30.02
2020-08-11,30.71
2020-08-12,30.04
2020-08-13,30.05
2020-08-14,30.13
2020-08-17,29.32
2020-08-18,28.85
2020-08-19,29.4
2020-08-20,29.22
2020-08-21,29.57
2020-08-24,29.6
2020-08-25,29.43
2020-08-26,30.4
2020-08-27,31.25
2020-08-28,31.63
2020-08-31,33.3
2020-09-01,33.51
2020-09-02,35.39
2020-09-03,38.4
2020-09-04,36.28
2020-09-08,34.55
2020-09-09,33.25
2020-09-10,32.85
2020-09-11,31.84
2020-09-14,31.15
2020-09-15,30.4
2020-09-16,30.35
2020-09-17,29.95
2020-09-18,30.1
2020-09-21,31.3
2020-09-22,31.42
2020-09-23,32.55
2020-09-24,32.25
2020-09-25,31.27
2020-09-28,31.0
2020-09-29,29.95
2020-09-30,30.5
2020-10-01,30.7
2020-10-02,31.95
2020-10-05,30.86
2020-10-06,31.55
2020-10-07,30.0
2020-10-08,28.0
2020-10-09,26.8
2020-10-12,26.2
2020-10-13,26.88
2020-10-14,27.15
2020-10-15,27.6
2020-10-16,27.9
2020-10-19,28.85
2020-10-20,29.6
2020-10-21,30.0
