Trade Date,M:12 Y:13
2013-03-25,19.48
2013-03-26,19.35
2013-03-27,19.4
2013-03-28,19.5
2013-04-01,19.55
2013-04-02,19.35
2013-04-03,19.45
2013-04-04,19.4
2013-04-05,19.5
2013-04-08,19.2
2013-04-09,19.15
2013-04-10,18.9
2013-04-11,18.95
2013-04-12,18.85
2013-04-15,19.62
2013-04-16,18.94
2013-04-17,19.05
2013-04-18,19.4
2013-04-19,19.55
2013-04-22,19.1
2013-04-23,18.65
2013-04-24,18.54
2013-04-25,18.6
2013-04-26,18.6
2013-04-29,18.45
2013-04-30,18.3
2013-05-01,18.6
2013-05-02,18.45
2013-05-03,18.2
2013-05-06,18.0
2013-05-07,17.82
2013-05-08,17.9
2013-05-09,18.05
2013-05-10,18.3
2013-05-13,18.33
2013-05-14,18.25
2013-05-15,18.4
2013-05-16,18.61
2013-05-17,18.45
2013-05-20,18.65
2013-05-21,19.0
2013-05-22,18.83
2013-05-23,19.04
2013-05-24,18.98
2013-05-28,18.87
2013-05-29,18.87
2013-05-30,18.93
2013-05-31,19.28
2013-06-03,19.38
2013-06-04,19.43
2013-06-05,19.63
2013-06-06,19.51
2013-06-07,19.42
2013-06-10,19.18
2013-06-11,19.68
2013-06-12,20.24
2013-06-13,19.83
2013-06-14,20.33
2013-06-17,20.19
2013-06-18,20.18
2013-06-19,20.13
2013-06-20,20.85
2013-06-21,20.81
2013-06-24,21.33
2013-06-25,21.27
2013-06-26,21.38
2013-06-27,21.03
2013-06-28,20.98
2013-07-01,20.57
2013-07-02,20.81
2013-07-03,20.71
2013-07-05,20.39
2013-07-08,19.69
2013-07-09,19.52
2013-07-10,19.05
2013-07-11,18.89
2013-07-12,18.97
2013-07-15,18.7
2013-07-16,19.34
2013-07-17,18.87
2013-07-18,18.8
2013-07-19,18.72
2013-07-22,18.51
2013-07-23,18.42
2013-07-24,18.4
2013-07-25,18.22
2013-07-26,18.06
2013-07-29,18.12
2013-07-30,17.91
2013-07-31,17.63
2013-08-01,17.3
2013-08-02,17.04
2013-08-05,16.82
2013-08-06,17.16
2013-08-07,17.22
2013-08-08,17.14
2013-08-09,17.33
2013-08-12,17.33
2013-08-13,17.48
2013-08-14,17.73
2013-08-15,18.15
2013-08-16,17.95
2013-08-19,18.17
2013-08-20,17.91
2013-08-21,17.97
2013-08-22,17.42
2013-08-23,17.32
2013-08-26,17.69
2013-08-27,18.7
2013-08-28,18.69
2013-08-29,18.78
2013-08-30,18.93
2013-09-03,18.46
2013-09-04,18.32
2013-09-05,18.32
2013-09-06,18.4
2013-09-09,17.88
2013-09-10,17.36
2013-09-11,17.02
2013-09-12,17.13
2013-09-13,17.06
2013-09-16,16.87
2013-09-17,16.77
2013-09-18,16.37
2013-09-19,16.52
2013-09-20,16.75
2013-09-23,17.01
2013-09-24,16.8
2013-09-25,16.81
2013-09-26,16.5
2013-09-27,16.88
2013-09-30,17.32
2013-10-01,16.86
2013-10-02,17.22
2013-10-03,17.71
2013-10-04,17.3
2013-10-07,18.26
2013-10-08,18.93
2013-10-09,18.82
2013-10-10,17.43
2013-10-11,16.9
2013-10-14,17.17
2013-10-15,17.61
2013-10-16,16.53
2013-10-17,15.57
2013-10-18,15.24
2013-10-21,15.48
2013-10-22,15.52
2013-10-23,15.53
2013-10-24,15.43
2013-10-25,15.48
2013-10-28,15.48
2013-10-29,15.49
2013-10-30,15.54
2013-10-31,15.48
2013-11-01,15.58
2013-11-04,15.07
2013-11-05,15.18
2013-11-06,14.92
2013-11-07,15.38
2013-11-08,14.82
2013-11-11,14.73
2013-11-12,14.79
2013-11-13,14.62
2013-11-14,14.58
2013-11-15,14.32
2013-11-18,14.29
2013-11-19,14.48
2013-11-20,14.13
2013-11-21,13.68
2013-11-22,13.58
2013-11-25,13.62
2013-11-26,13.74
2013-11-27,13.85
2013-11-29,13.93
2013-12-02,14.29
2013-12-03,14.62
2013-12-04,14.23
2013-12-05,14.53
2013-12-06,13.95
2013-12-09,13.74
2013-12-10,13.93
2013-12-11,14.88
2013-12-12,15.38
2013-12-13,15.48
2013-12-16,15.87
2013-12-17,16.23
2013-12-18,
