Trade Date,M:02 Y:23
2022-05-23,
2022-05-24,29.5
2022-05-25,29.35
2022-05-26,28.5
2022-05-27,28.4
2022-05-31,28.8
2022-06-01,28.28
2022-06-02,27.85
2022-06-03,28.1
2022-06-06,28.28
2022-06-07,28.15
2022-06-08,28.3
2022-06-09,28.95
2022-06-10,29.5
2022-06-13,30.4
2022-06-14,30.45
2022-06-15,29.79
2022-06-16,30.75
2022-06-17,30.22
2022-06-21,29.65
2022-06-22,29.35
2022-06-23,29.4
2022-06-24,28.97
2022-06-27,28.7
2022-06-28,29.1
2022-06-29,29.15
2022-06-30,29.45
2022-07-01,29.05
2022-07-05,28.9
2022-07-06,28.95
2022-07-07,28.87
2022-07-08,28.7
2022-07-11,29.05
2022-07-12,29.18
2022-07-13,29.45
2022-07-14,29.5
2022-07-15,29.01
2022-07-18,29.32
2022-07-19,28.85
2022-07-20,28.7
2022-07-21,28.65
2022-07-22,28.77
2022-07-25,28.77
2022-07-26,28.82
2022-07-27,28.52
2022-07-28,28.02
2022-07-29,27.77
2022-08-01,28.1
2022-08-02,28.45
2022-08-03,28.02
2022-08-04,28.21
2022-08-05,28.22
2022-08-08,28.25
2022-08-09,28.42
2022-08-10,27.8
2022-08-11,27.75
2022-08-12,27.62
2022-08-15,27.6
2022-08-16,27.55
2022-08-17,27.74
2022-08-18,27.62
2022-08-19,28.15
2022-08-22,28.48
2022-08-23,28.51
2022-08-24,28.12
2022-08-25,27.8
2022-08-26,28.7
2022-08-29,28.56
2022-08-30,28.57
2022-08-31,28.52
2022-09-01,28.33
2022-09-02,28.25
2022-09-06,28.63
2022-09-07,28.07
2022-09-08,27.76
2022-09-09,27.77
2022-09-12,27.5
2022-09-13,28.71
2022-09-14,28.52
2022-09-15,28.7
2022-09-16,28.56
2022-09-19,27.95
2022-09-20,28.22
2022-09-21,28.59
2022-09-22,28.46
2022-09-23,29.22
2022-09-26,30.07
2022-09-27,30.07
2022-09-28,29.6
2022-09-29,30.0
2022-09-30,30.22
2022-10-03,29.62
2022-10-04,29.42
2022-10-05,29.45
2022-10-06,30.03
2022-10-07,30.74
2022-10-10,30.98
2022-10-11,31.3
2022-10-12,31.25
2022-10-13,30.49
2022-10-14,31.02
2022-10-17,30.49
2022-10-18,30.0
2022-10-19,30.23
2022-10-20,30.13
2022-10-21,29.95
2022-10-24,29.85
2022-10-25,29.32
2022-10-26,28.77
2022-10-27,28.77
2022-10-28,28.05
2022-10-31,27.87
2022-11-01,27.58
2022-11-02,27.85
2022-11-03,27.52
2022-11-04,27.15
2022-11-07,27.0
2022-11-08,27.44
2022-11-09,28.13
2022-11-10,27.36
2022-11-11,27.52
2022-11-14,27.46
2022-11-15,27.76
2022-11-16,27.45
2022-11-17,27.28
2022-11-18,27.01
2022-11-21,26.52
2022-11-22,25.93
2022-11-23,25.5
2022-11-25,25.75
2022-11-28,26.55
2022-11-29,26.29
2022-11-30,25.38
2022-12-01,25.3
2022-12-02,24.93
2022-12-05,25.21
2022-12-06,25.52
2022-12-07,25.66
2022-12-08,25.3
2022-12-09,25.66
2022-12-12,25.4
2022-12-13,24.74
2022-12-14,24.15
2022-12-15,25.49
2022-12-16,25.57
2022-12-19,25.23
2022-12-20,24.96
2022-12-21,24.25
2022-12-22,25.35
2022-12-23,24.9
2022-12-27,24.74
2022-12-28,24.78
2022-12-29,24.48
2022-12-30,24.55
2023-01-03,24.13
2023-01-04,23.53
2023-01-05,23.55
2023-01-06,22.91
2023-01-09,23.17
2023-01-10,22.23
2023-01-11,22.26
2023-01-12,21.45
2023-01-13,20.6
2023-01-17,20.98
2023-01-18,21.61
2023-01-19,21.61
2023-01-20,21.01
2023-01-23,20.78
2023-01-24,20.0
2023-01-25,20.0
2023-01-26,19.75
2023-01-27,19.5
2023-01-30,20.1
2023-01-31,19.45
2023-02-01,18.75
2023-02-02,19.6
2023-02-03,19.35
2023-02-06,19.95
2023-02-07,19.49
2023-02-08,20.1
2023-02-09,20.67
2023-02-10,20.8
2023-02-13,19.86
2023-02-14,18.95
2023-02-15,18.9
