Trade Date,M:12 Y:20
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,29.25
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-06,28.79
2020-04-07,28.5
2020-04-08,
2020-04-09,
2020-04-13,
2020-04-14,27.59
2020-04-15,28.5
2020-04-16,28.7
2020-04-17,28.45
2020-04-20,29.55
2020-04-21,30.6
2020-04-22,30.3
2020-04-23,30.3
2020-04-24,29.05
2020-04-27,28.02
2020-04-28,28.2
2020-04-29,27.45
2020-04-30,28.1
2020-05-01,30.09
2020-05-04,29.8
2020-05-05,29.35
2020-05-06,29.55
2020-05-07,28.65
2020-05-08,27.85
2020-05-11,27.52
2020-05-12,29.35
2020-05-13,30.2
2020-05-14,29.67
2020-05-15,30.1
2020-05-18,28.65
2020-05-19,29.61
2020-05-20,28.8
2020-05-21,29.37
2020-05-22,29.12
2020-05-26,28.8
2020-05-27,28.4
2020-05-28,28.85
2020-05-29,28.33
2020-06-01,28.54
2020-06-02,28.25
2020-06-03,27.65
2020-06-04,27.4
2020-06-05,26.35
2020-06-08,26.65
2020-06-09,27.63
2020-06-10,27.3
2020-06-11,31.75
2020-06-12,30.32
2020-06-15,29.7
2020-06-16,29.58
2020-06-17,29.9
2020-06-18,30.0
2020-06-19,31.05
2020-06-22,29.45
2020-06-23,29.3
2020-06-24,30.64
2020-06-25,29.61
2020-06-26,31.17
2020-06-29,30.05
2020-06-30,29.05
2020-07-01,28.73
2020-07-02,28.56
2020-07-06,28.55
2020-07-07,29.25
2020-07-08,28.65
2020-07-09,29.1
2020-07-10,28.75
2020-07-13,30.42
2020-07-14,29.5
2020-07-15,29.3
2020-07-16,29.3
2020-07-17,28.93
2020-07-20,27.8
2020-07-21,28.04
2020-07-22,27.91
2020-07-23,28.42
2020-07-24,28.74
2020-07-27,28.35
2020-07-28,28.55
2020-07-29,28.34
2020-07-30,28.35
2020-07-31,28.55
2020-08-03,28.52
2020-08-04,28.05
2020-08-05,27.96
2020-08-06,27.93
2020-08-07,27.96
2020-08-10,27.64
2020-08-11,28.05
2020-08-12,27.68
2020-08-13,27.8
2020-08-14,28.25
2020-08-17,27.6
2020-08-18,27.42
2020-08-19,27.92
2020-08-20,27.8
2020-08-21,28.24
2020-08-24,28.25
2020-08-25,27.99
2020-08-26,28.49
2020-08-27,28.77
2020-08-28,28.88
2020-08-31,29.76
2020-09-01,29.8
2020-09-02,30.78
2020-09-03,31.42
2020-09-04,30.86
2020-09-08,29.64
2020-09-09,29.4
2020-09-10,29.34
2020-09-11,29.25
2020-09-14,29.22
2020-09-15,29.45
2020-09-16,29.85
2020-09-17,30.0
2020-09-18,30.15
2020-09-21,30.9
2020-09-22,31.25
2020-09-23,32.0
2020-09-24,31.96
2020-09-25,31.3
2020-09-28,31.0
2020-09-29,30.52
2020-09-30,30.85
2020-10-01,31.07
2020-10-02,31.55
2020-10-05,30.75
2020-10-06,31.1
2020-10-07,30.3
2020-10-08,29.21
2020-10-09,27.95
2020-10-12,27.65
2020-10-13,27.8
2020-10-14,27.55
2020-10-15,28.0
2020-10-16,28.35
2020-10-19,29.01
2020-10-20,29.3
2020-10-21,28.7
2020-10-22,28.43
2020-10-23,28.59
2020-10-26,30.3
2020-10-27,31.12
2020-10-28,34.05
2020-10-29,33.4
2020-10-30,33.5
2020-11-02,32.95
2020-11-03,31.35
2020-11-04,28.95
2020-11-05,28.72
2020-11-06,27.1
2020-11-09,26.05
2020-11-10,25.53
2020-11-11,24.9
2020-11-12,26.43
2020-11-13,25.0
2020-11-16,24.45
2020-11-17,24.2
2020-11-18,25.0
2020-11-19,24.9
2020-11-20,24.46
2020-11-23,24.15
2020-11-24,23.6
2020-11-25,22.8
2020-11-27,22.8
2020-11-30,22.5
2020-12-01,22.63
2020-12-02,22.75
2020-12-03,23.0
2020-12-04,22.71
2020-12-07,22.75
2020-12-08,21.55
2020-12-09,22.4
2020-12-10,22.55
2020-12-11,23.75
2020-12-14,24.4
2020-12-15,22.96
2020-12-16,22.7
