Trade Date,M:03 Y:25
2024-06-24,
2024-06-25,18.6
2024-06-26,18.6
2024-06-27,18.5
2024-06-28,18.55
2024-07-01,18.45
2024-07-02,18.1
2024-07-03,18.34
2024-07-05,18.25
2024-07-08,18.25
2024-07-09,18.3
2024-07-10,18.15
2024-07-11,18.35
2024-07-12,
2024-07-15,18.35
2024-07-16,18.42
2024-07-17,18.61
2024-07-18,18.66
2024-07-19,18.69
2024-07-22,18.55
2024-07-23,18.5
2024-07-24,18.93
2024-07-25,19.08
2024-07-26,18.68
2024-07-29,18.55
2024-07-30,18.65
2024-07-31,18.4
2024-08-01,19.0
2024-08-02,20.5
2024-08-05,23.12
2024-08-06,21.35
2024-08-07,21.6
2024-08-08,20.56
2024-08-09,19.46
2024-08-12,19.5
2024-08-13,18.55
2024-08-14,18.21
2024-08-15,18.28
2024-08-16,18.3
2024-08-19,18.45
2024-08-20,18.7
2024-08-21,18.65
2024-08-22,18.82
2024-08-23,18.52
2024-08-26,18.38
2024-08-27,18.21
2024-08-28,18.4
2024-08-29,18.47
2024-08-30,18.25
2024-09-03,19.51
2024-09-04,19.85
2024-09-05,19.41
2024-09-06,20.38
2024-09-09,19.57
2024-09-10,19.47
2024-09-11,18.9
2024-09-12,18.85
2024-09-13,18.92
2024-09-16,19.04
2024-09-17,18.96
2024-09-18,18.87
2024-09-19,18.37
2024-09-20,18.66
2024-09-23,18.71
2024-09-24,18.61
2024-09-25,18.74
2024-09-26,18.7
2024-09-27,19.25
2024-09-30,19.02
2024-10-01,19.6
2024-10-02,19.51
2024-10-03,19.82
2024-10-04,19.43
2024-10-07,20.22
2024-10-08,19.72
2024-10-09,19.44
2024-10-10,19.37
2024-10-11,19.3
2024-10-14,18.73
2024-10-15,18.89
2024-10-16,18.77
2024-10-17,18.67
2024-10-18,18.43
2024-10-21,18.36
2024-10-22,18.35
2024-10-23,18.73
2024-10-24,18.65
2024-10-25,19.07
2024-10-28,18.58
2024-10-29,18.58
2024-10-30,18.82
2024-10-31,19.6
2024-11-01,19.59
2024-11-04,19.21
2024-11-05,18.54
2024-11-06,17.91
2024-11-07,17.6
2024-11-08,17.47
2024-11-11,17.35
2024-11-12,17.52
2024-11-13,17.38
2024-11-14,17.5
2024-11-15,17.77
2024-11-18,17.48
2024-11-19,17.62
2024-11-20,17.67
2024-11-21,17.68
2024-11-22,17.42
2024-11-25,17.13
2024-11-26,17.07
2024-11-27,17.09
2024-11-29,16.92
2024-12-02,16.93
2024-12-03,16.92
2024-12-04,17.17
2024-12-05,17.37
2024-12-06,17.25
2024-12-09,17.48
2024-12-10,17.42
2024-12-11,17.51
2024-12-12,17.64
2024-12-13,17.62
2024-12-16,17.85
2024-12-17,18.15
2024-12-18,19.85
2024-12-19,20.61
2024-12-20,18.85
2024-12-23,17.81
2024-12-24,17.2
2024-12-26,17.4
2024-12-27,17.91
2024-12-30,18.22
2024-12-31,18.13
2025-01-02,18.44
2025-01-03,17.85
2025-01-06,17.72
2025-01-07,18.39
2025-01-08,18.47
2025-01-09,18.61
2025-01-10,19.47
2025-01-13,19.13
2025-01-14,18.82
2025-01-15,17.85
2025-01-16,17.89
2025-01-17,17.87
